"name";"type";"country"
"Mk19-3式40毫米榴弹发射器";"榴弹发射器";"美国"
"HK79式40毫米榴弹发射器";"榴弹发射器";"德国"
"XM174式40毫米榴弹发射器";"榴弹发射器";"美国"
"M320榴弹发射器";"榴弹发射器";"美国"
"AGL40 40毫米榴弹发射器";"榴弹发射器";"西班牙"
"MM-1式37毫米榴弹发射器";"榴弹发射器";"美国"
"QLZ87式35毫米自动榴弹发射器";"榴弹发射器";"中国"
"美国L6式40毫米榴弹发射器";"榴弹发射器";"美国"
"南非MGL40毫米榴弹发射器";"榴弹发射器";"南非"
"美国M79式40毫米榴弹发射器";"榴弹发射器";"美国"
"英国“希尔顿” 多用途榴弹发射器";"榴弹发射器";"英国"
"GLF-90 多联榴弹发射器 ";"榴弹发射器";"意大利"
"NP宇航公司伞兵头盔";"附件";"英国"
"巡逻包";"附件";"英国"
"LASH头戴式耳机";"附件";"美国"
"无线电遥控起爆器";"附件";"英国"
"PLCE背包";"附件";"英国"
"隐藏通信器";"附件";"美国"
"BCB极地手套";"附件";"英国"
"浸身服";"附件";"英国"
"“幻影”系列发送器";"附件";"美国"
"LITE头戴式耳机";"附件";"美国"
"Diveguard MK2遇险救助系统";"附件";"以色列"
"BCBG格斗手套";"附件";"英国"
"A-Ⅲ型大空降背包";"附件";"美国"
"“精英”2000XC";"附件";"英国"
"马钶丛林靴";"附件";"法国"
"PTAC安全终端抗震数据终端";"附件";"英国"
"腰带包";"附件";"英国"
"KY-189智能安全听筒";"附件";"美国"
"Alinco DJ-X10扫描接收机";"附件";"英国"
"CQC公司90式迷彩步兵背包";"附件";"英国"
"BCB风镜";"附件";"英国"
"Irvin-GQ公司LLP MK 1低空降落伞";"附件";"英国"
"低空降落伞组";"附件";"英国"
"蛙鞋";"附件";"美国"
"沙漠伪装外套和裤子";"附件";"美国"
"“马刀”巡逻包";"附件";"英国"
"带嵌入物冷湿环境手套（美国）";"附件";"美国"
"“狞獾”（PRM 4740A）跳频手持式收发机";"附件";"英国"
"马钶特种部队战斗服";"附件";"法国"
"EPS-21护目镜";"附件";"美国"
"军用雨衣";"附件";"英国"
"TP-1E/TP-2E防弹衣";"附件";"美国"
"葆旎（Bolle）护目镜";"附件";"法国"
"KillFlash ";"附件";"美国"
"PTR349VHF/FM无线电台";"附件";"英国"
"第二代拓展冷天气被服系统";"附件";"英国"
"Lucie夜视镜";"附件";"法国"
"4156沙漠靴";"附件";"美国"
"比利时轻型通用夜间观察系统";"附件";"比利时"
"4155丛林靴 ";"附件";"美国"
"Irvin-GQ公司低空备用伞";"附件";"英国"
"飞标4";"附件";"美国"
"突击队员防弹衣";"附件";"美国"
"GB2战斗突击靴";"附件";"英国"
"T系列装甲 ";"附件";"美国"
"5850沙漠靴 ";"附件";"美国"
"GB7轻型沙漠靴";"附件";"英国"
"BCB丛林靴 ";"附件";"英国"
"OGVN6夜视双目镜";"附件";"意大利"
"“福克斯”AT";"附件";"法国"
"泰利斯公司“松鸦”夜视镜";"附件";"英国"
"Portaguard手持式微波雷达地面监视系统";"附件";"英国"
"比利时光学与精密仪器公司全息夜视镜";"附件";"比利时"
"比利时光学与精密仪器公司红外线激光目标指示器";"附件";"比利时"
"空降攻击背包";"附件";"美国"
"比利时光学与精密仪器公司头戴式光学投射系统";"附件";"比利时"
"泰利斯公司单目夜视镜";"附件";"英国"
"伞兵空投包";"附件";"美国"
"Norge公司军用衬衫";"附件";"挪威"
"AN/PVS-7D GenⅢ夜视镜";"附件";"美国"
"DPM伞兵罩衣";"附件";"英国"
"DPM防风罩衣";"附件";"英国"
"“野马”游泳救护员水母衣";"附件";"加拿大"
"勃朗宁P302式防弹背心";"附件";"比利时"
"CL-89";"附件";"加拿大"
"PSP M31突击背心(加拿大)";"附件";"加拿大"
"P1013外部露指手套";"附件";"瑞典"
"突击队战术护目镜";"附件";"法国"
"水兵作战背心";"附件";"英国"
"Helimun直升机驾驶员的夜视系统";"附件";"比利时"
"阿克顿ECW衬里长筒靴(加拿大)";"附件";"加拿大"
"ECW热靴";"附件";"加拿大"
"RM520/540无线收发机";"附件";"法国"
"EL/S-e8811车载战术视频接受终端";"附件";"以色列"
"828式空降兵头盔";"附件";"德国"
"UGO白天和夜间护目镜";"附件";"法国"
"空降部队帆布背包";"附件";"法国"
"军用袜";"附件";"希腊"
"塔迪兰公司HF-2000 HF无线电系统";"附件";"以色列"
"特殊场合蛙人工具套件";"附件";"美国"
"VIGY10海军监视系统";"附件";"法国"
"马钶沙漠用靴";"附件";"法国"
"MATIS MP手持式第三代热成像仪";"附件";"法国"
"特种作战防水背包";"附件";"英国"
"Cougarnet通信系统";"附件";"英国"
"镁框架雪鞋";"附件";"美国"
"Secrette头戴式耳机";"附件";"美国"
"环境袜子系列";"附件";"美国"
"A-Ⅲ医疗背包";"附件";"美国"
"空降攻击背包";"附件";"美国"
"小艇内部通信系统";"附件";"美国"
"""美洲狮2000""安全无线电";"附件";"英国"
"施玛篇头饰";"附件";"美国"
"免遭窃听的小型手持式无线电";"附件";"美国"
"END200型战斗武装袋";"附件";"希腊"
"伞兵转换套件";"附件";"美国"
"SOPS突击步枪消减器";"附件";"瑞士"
"奈特军械公司5.56毫米模块化武器系统";"附件";"美国"
"M4A1室内近距离作战（CQB）武器";"附件";"美国"
"CT400突击通信系统";"附件";"英国"
"FBP手枪消音器";"附件";"瑞士"
"MK23消音器";"附件";"美国"
"KCB77艾克洪索尼根刺刀";"刀具";"德国"
"艾克洪索尼根马克3格斗匕首";"刀具";"德国"
"SOG RFB81 X-42 Recondo";"刀具";"美国"
"安普吉特费尔班匕首";"刀具";"英国"
"艾克洪索尼根USM7刺刀";"刀具";"德国"
"NRS侦察匕首";"刀具";"苏/俄"
"SOG Scuba/Demo SSD99";"刀具";"美国"
"S37海豹突击队Knife2000匕首";"刀具";"美国"
"BCB弯刀";"刀具";"英国"
"艾克洪索尼根Cyprus SF II高级格斗匕首";"刀具";"德国"
"费尔班-赛克斯格斗匕首";"刀具";"英国"
"三色沙漠迷彩服（DCU）";"迷彩服";"美国"
"05式特战服";"迷彩服";"中国"
"林地斑点迷彩";"迷彩服";"中国"
"11式迷彩服";"迷彩服";"中国"
"海洋迷彩夏装";"迷彩服";"中国"
"03式荒漠迷彩";"迷彩服";"中国"
"新型阻燃特战服";"迷彩服";"中国"
"“马刀”袋子";"迷彩服";"英国"
"06式林地迷彩服";"迷彩服";"中国"
"三款非制式迷彩服";"迷彩服";"中国"
"雪地迷彩服";"迷彩服";"中国"
"非制式迷彩服";"迷彩服";"中国"
"07式迷彩服";"迷彩服";"中国"
"07式改迷彩服";"迷彩服";"中国"
"07式海洋数码迷彩服";"迷彩服";"中国"
"07式特战迷彩服";"迷彩服";"中国"
"03式林地迷彩服";"迷彩服";"中国"
"04式林地迷彩服";"迷彩服";"中国"
"仿制美式三色沙漠迷彩服";"迷彩服";"中国"
"02式迷彩服";"迷彩服";"中国"
"林地迷彩服";"迷彩服";"中国"
"04数码迷彩";"迷彩服";"中国"
"06系列迷彩服";"迷彩服";"中国"
"05系列夏迷彩服";"迷彩服";"中国"
"新型迷彩夏作训";"迷彩服";"中国"
"07式航空迷彩作训服";"迷彩服";"中国"
"89四色林地迷彩服";"迷彩服";"中国"
"蓝色DPM迷彩服";"迷彩服";"印度"
"四色林地迷彩(武警)";"迷彩服";"中国"
"笔刷迷彩服";"迷彩服";"印度"
"07式城市数码迷彩服";"迷彩服";"中国"
"07式空降迷彩服";"迷彩服";"中国"
"87式迷彩作训服";"迷彩服";"中国"
"DPM迷彩服";"迷彩服";"印度"
"97式迷彩作训服";"迷彩服";"中国"
"07式数码迷彩服";"迷彩服";"中国"
"三色干旱迷彩服";"迷彩服";"印度"
"石灰笔刷迷彩服";"迷彩服";"印度"
"葡萄叶迷彩服";"迷彩服";"印度"
"斑点迷彩服";"迷彩服";"印度"
"橙色斑点迷彩服";"迷彩服";"印度"
"特警非制式迷彩服(武警)";"迷彩服";"中国"
"几何迷彩服";"迷彩服";"印度"
"垂直条纹迷彩服";"迷彩服";"印度"
"甲式野战服";"迷彩服";"中国"
"海军陆战队第一款迷彩服";"迷彩服";"中国"
"台湾海军陆战队改版(虎斑纹)";"迷彩服";"中国"
"森林及消防迷彩服";"迷彩服";"中国"
"数码林地迷彩服";"迷彩服";"印度"
"通用迷彩服";"迷彩服";"印度"
"红色虎斑纹迷彩服";"迷彩服";"中国"
"三色迷彩服";"迷彩服";"印度"
"叶片迷彩服";"迷彩服";"印度"
"蓝色虎斑纹迷彩服";"迷彩服";"中国"
"混纺直条纹迷彩";"迷彩服";"中国"
"林地迷彩服";"迷彩服";"印度"
"数字迷彩通用战斗服";"迷彩服";"印度"
"直纹蜥蜴迷彩服";"迷彩服";"印度"
"陆军林地迷彩(早期版) ";"迷彩服";"中国"
"陆军林地迷彩服";"迷彩服";"中国"
"数位迷彩（测试版）";"迷彩服";"中国"
"台湾城镇迷彩服 ";"迷彩服";"中国"
"东德土豆/印花迷彩服";"迷彩服";"德国"
"东德三色变形虫迷彩服";"迷彩服";"德国"
"新式数位迷彩（三军通用）";"迷彩服";"中国"
"西德变形虫模式迷彩服";"迷彩服";"德国"
"东德雨滴式迷彩服";"迷彩服";"德国"
"新式十字纹迷彩";"迷彩服";"中国"
"新式横条纹迷彩";"迷彩服";"中国"
"航特部丛林数位迷彩";"迷彩服";"中国"
"标准DPM迷彩服";"迷彩服";"印度"
"台湾数位城镇迷彩服";"迷彩服";"中国"
"西德大格局分裂式迷彩服";"迷彩服";"德国"
"87式城市迷彩服";"迷彩服";"中国"
"西德沼泽式3型迷彩服";"迷彩服";"德国"
"西德陆军分裂式迷彩服";"迷彩服";"德国"
"99式海洋迷彩服 ";"迷彩服";"中国"
